13 17 000 000;3/42;Person lodging the customs goods manifest;;N;;;;;;;;;;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1x;;;;;;
13 17 017 000;3/42;Identification number;an..17;N;;;;;;;;;;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1x;;;;;;
13 18 000 000;3/43;Person requesting a proof of the customs status of Union goods;;N;;;;;;;;;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1x;;;;;;
13 18 017 000;3/43;Identification number;an..17;N;;;;;;;;;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1x;;;;;;
13 19 000 000;3/44;Person notifying the arrival of goods following movement under temporary storage;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;;;;;;;1x;;;;;;
13 19 017 000;3/44;Identification number;an..17;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;;;;;;;1x;;;;;;
13 20 000 000;3/45;Person providing a guarantee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;A;A;;A;;;;1x;;;;;;
13 20 017 000;3/45;Identification number;an..17;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;A;A;;A;;;;1x;;;;;;
13 21 000 000;3/46;Person paying the customs duty;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;A;;A;A;;A;;1x;;;;;;
13 21 017 000;3/46;Identification number;an..17;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;A;;A;A;;A;;1x;;;;;;
14 01 000 000;4/1;Delivery terms;;N;;;;B;B;;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;B;B;A;A;;;;;;;;;;1x;
14 01 035 000;;INCOTERM code;a3;Y;;;;B;B;;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;B;A;A;A;;;;;;;;;;1x;
14 01 036 000;;UN/LOCODE;an..17;N;;;;B;B;;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;B;A;A;A;;;;;;;;;;1x;
14 01 020 000;;Country;a2;N;;;;B;B;;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;B;A;A;A;;;;;;;;;;1x;
14 01 037 000;;Location;an..35;N;;;;B;B;;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;B;A;A;A;;;;;;;;;;1x;
14 02 000 000;NEW;Transport charges;;N;A;A;;;;;;;;;;;;;;A;A;A;A;A;A;;A;A;A;;;;A;A;A;A;A;A;;A;;;;;;;A;A;;;;;;;;;;;;;;;1x;1x;1x;;;
14 02 038 000;4/2;Method of payment;a1;Y;A;A;;;;;;;;;;;;;;A;A;A;A;A;A;;A;A;A;;;;A;A;A;A;A;A;;A;;;;;;;A;A;;;;;;;;;;;;;;;1x;1x;1x;;;
14 03 000 000;NEW;Duties and taxes;;N;;;;B;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;B;A;A;A;;B;;;;;;;;;99x
14 03 039 000;4/3;Tax type;an3;Y;;;;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;B;A;A;A;;;;;;;;;;;1x
14 03 038 000;4/8;Method of payment;a1;Y;;;;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B;B;B;B;B;B;B;;;;;;;;;99x
14 03 042 000;4/6;Payable tax amount;n..16,2;N;;;;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B;B;B;B;B;;;;;;;;;;;1x
14 03 040 000;4/4;Tax base;;N;;;;B;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;B;A;A;A;;;;;;;;;;;99x
14 03 040 041;4/5;Tax rate;n..17,3;N;;;;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B;B;B;B;B;;;;;;;;;;;
14 03 040 005;;Measurement unit and qualifier;an..4;N;;;;B;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;B;A;A;A;;;;;;;;;;;
14 03 040 006;;Quantity;n..16,6;N;;;;B;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;B;A;A;A;;;;;;;;;;;
14 03 040 014;;Amount;n..16,2;N;;;;B;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;B;A;A;A;;;;;;;;;;;
14 03 040 043;;Tax amount;n..16,2;N;;;;B;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;B;A;A;A;;;;;;;;;;;
14 04 000 000;4/9;Additions and deductions;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;B;;;;;;;;;;99x;99x
14 04 008 000;;Code;a2;Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;A;;;;;;;;;;1x;1x
14 04 014 000;;Amount;n..16,2;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;A;;;;;;;;;;1x;1x
14 05 000 000;4/10;Invoice currency;;;;;;B;B;;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;A;A;A;;;A;;1x;;;;;1x;
14 05 001 000;;Invoice currency;a3;N;;;;B;B;;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;A;A;A;;;A;;;;;;;;
14 06 000 000;4/11;Total amount invoiced;;;;;;B;B;;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C;;C;C;C;;;C;;1x;;;;;1x;
14 06 001 000;;Total amount invoiced;n..16,2;N;;;;B;B;;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C;;C;C;C;;;C;;;;;;;;
14 07 000 000;4/13;Valuation indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;A;B;;;;;;;;;;;1x
14 07 001 000;;Valuation indicators;an4;Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;A;B;;;;;;;;;;;
14 08 000 000;4/14;Item amount invoiced;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;A;A;A;;;A;;;;;;;;1x
14 08 001 000;;Item amount invoiced;n..16,2;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;A;A;A;;;A;;;;;;;;
14 09 000 000;4/15;Exchange rate;;;;;;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B;;B;B;;;;;;1x;;;;;;
14 09 001 000;;Exchange rate;n..12,5;N;;;;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B;;B;B;;;;;;;;;;;;
14 10 000 000;4/16;Valuation method;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;B;B;B;;;;;;;;;;;1x
14 10 001 000;;Valuation method;n1;Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;B;B;B;;;;;;;;;;;
14 11 000 000;4/17;Preference;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;C;A;A;B;;;A;;;;;;;;1x
14 11 001 000;;Preference;n3;Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;C;A;A;B;;;A;;;;;;;;
14 12 000 000;4/18;Postal value;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;;;;;;;;;;;A;;;;;;;;1x;;1x
14 12 012 000;;Currency;a3;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;;;;;;;;;;;A;;;;;;;;1x;;1x
14 12 014 000;;Amount;n..16,2;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;;;;;;;;;;;A;;;;;;;;1x;;1x
14 13 000 000;4/19;Postal charges;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C;;;;;;;;;;;;;;A;;;;1x;;;1x;;;
14 13 012 000;;Currency;a3;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;;;;;;;;;;;A;;;;1x;;;1x;;;
14 13 014 000;;Amount;n..16,2;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;;;;;;;;;;;A;;;;1x;;;1x;;;
14 14 000 000;NEW;Intrinsic value;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;;;;;;1x
14 14 012 000;;Currency;a3;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;;;;;;1x
14 14 014 000;;Amount;n..16,2;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;;;;;;1x
14 15 000 000;NEW;Transport and insurance costs to the destination;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;;;;;1x;1x
14 15 012 000;;Currency;a3;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;;;;;1x;1x
14 15 014 000;;Amount;n..16,2;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;;;;;1x;1x
14 16 000 000;4/7;Total duties and taxes amount;;;;;;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B;B;B;B;B;;;;;;;;;;;1x
14 16 001 000;;Total duties and taxes amount;n..16,2;N;;;;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B;B;B;B;B;;;;;;;;;;;
14 17 000 000;4/12;Internal currency unit;;;;;;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;B;A;A;;;;;;1x;;;;;;
14 17 001 000;;Internal currency unit;a3;N;;;;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;B;A;A;;;;;;;;;;;;
15 01 000 000;NEW;Estimated date and time of departure;;;;;;;;;;;;;;;;;;A;A;A;A;;;;A;;;;;;;;A;;;;;;A;A;A;;;A;A;A;;;;;;;;;;;;;;1x;;;;;;
15 01 001 000;;Estimated date and time of departure;an..19;N;;;;;;;;;;;;;;;;A;A;A;A;;;;A;;;;;;;;A;;;;;;A;A;A;;;A;A;A;;;;;;;;;;;;;;;;;;;;
15 02 000 000;NEW;Actual date and time of departure;;;;;;;;;;;;;;;;;;A;A;A;A;;;;;A;;;;;;A;;A;A;A;;;A;A;A;;;A;A;A;;;;;;;;;;;;;;1x;;;;;;
15 02 001 000;;Actual date and time of departure;an..19;N;;;;;;;;;;;;;;;;A;A;A;A;;;;;A;;;;;;A;;A;A;A;;;A;A;A;;;A;A;A;;;;;;;;;;;;;;;;;;;;
15 03 000 000;5/1;Estimated date and time of arrival;;;;;;;;;;;;;;;;;;A;A;A;A;;;;A;A;;;;;;A;A;A;A;A;;;A;A;A;;;A;A;A;A;;;;;;;;;;;;;1x;;;;;;
15 03 001 000;;Estimated date and time of arrival;an..19;N;;;;;;;;;;;;;;;;A;A;A;A;;;;A;A;;;;;;A;A;A;A;A;;;A;A;A;;;A;A;A;A;;;;;;;;;;;;;;;;;;;
15 04 000 000;5/2;Estimated date and time of arrival at the port of unloading;;;;;;;;;;;;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;;;;;;;;1x;1x;;;;;
15 04 001 000;;Estimated date and time of arrival at the port of unloading;an..19;N;;;;;;;;;;;;;;;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;;;;;;;;;;;;;;
15 05 000 000;5/3;Actual date and time of arrival;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;;;;;;;;;;1x;;;;;;
15 05 001 000;;Actual date and time of arrival;an..19;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;;;;;;;;;;;;;;;;
15 06 000 000;5/4;Declaration date;;;;;;;;;;;;;;;;B;;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;;;;;;;;;;;1x;;;;;;
15 06 001 000;;Declaration date;an..19;N;;;;;;;;;;;;;;B;;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;
15 07 000 000;5/28;Requested validity of the proof;;;;;;;;;;;;;;;;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1x;;;;;;
15 07 001 000;;Requested validity of the proof;n..3;N;;;;;;;;;;;;;;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15 08 000 000;5/29;Date and time of presentation of the goods;;;;;;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;;;;;;;;;1x;;;;;;
15 08 001 000;;Date and time of presentation of the goods;an..19;N;;;;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;;;;;;;;;;;;;;;;;
15 09 000 000;5/31;Date of acceptance;;;;;;A;A;;A;;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;A;A;A;;;;;;;;1x;1x;;
15 09 001 000;;Date of acceptance;an..19;N;;;;A;A;;A;;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;;A;A;A;;;;;;;;;;;
16 02 000 000;NEW;Addressed Member State;;N;;;;;;;;;;;;;;;;;;;;A;A;A;;;A;A;A;A;A;;;;;;A;A;;;;A;A;;;;;;;;;;;;;;;;;1x;;;;;;
16 02 020 000;;Country;a2;N;;;;;;;;;;;;;;;;;;;;A;A;A;;;A;A;A;A;A;;;;;;A;A;;;;A;A;;;;;;;;;;;;;;;;;1x;;;;;;
16 03 000 000;5/8;Country of destination;;;;;;A;A;A;A;A;;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;B;;;;;;1x;;;;;
16 03 001 000;;Country of destination;a2;N;;;;A;A;A;A;A;;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;B;;;;;;;;;;;
16 04 000 000;5/9;Region of destination;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;;;;;;;;;;;
16 04 001 000;;Region of destination;an..35;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;;;;;;;;;;;
16 05 000 000;5/10;Place of delivery;;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;;A;A;A;;;;A;A;A;A;;A;;A;;;;;;;A;A;;;;;;;;;;;;;;;1x;;;;;
16 05 036 000;;UN/LOCODE;an..17;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;;A;A;A;;;;A;A;A;A;;A;;A;;;;;;;A;A;;;;;;;;;;;;;;;1x;;;;;
16 05 020 000;;Country;a2;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;;A;A;A;;;;A;A;A;A;;A;;A;;;;;;;A;A;;;;;;;;;;;;;;;1x;;;;;
16 05 037 000;;Location;an..35;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;;A;A;A;;;;A;A;A;A;;A;;A;;;;;;;A;A;;;;;;;;;;;;;;;1x;;;;;
16 06 000 000;5/14;Country of dispatch;;;;;;;;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;B;A;A;A;;;A;;;1x;;;;;
16 06 001 000;;Country of dispatch;a2;N;;;;;;;;;;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;B;A;A;A;;;A;;;;;;;;
16 07 000 000;NEW;Country of export;;;;;;A;A;A;B;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16 07 001 000;;Country of export;a2;N;;;;A;A;A;B;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16 08 000 000;5/15;Country of origin;;;;;;C;A;A;C;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C;;;;;;;;;A;A;A;A;B;C;;A;;;;;;;;
16 08 001 000;;Country of origin;a2;N;;;;C;A;A;C;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;C;;;;;;;;;A;A;A;A;B;C;;A;;;;;;;;
16 09 000 000;5/16;Country of preferential origin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;C;A;A;B;;;A;;;;;;;;
16 09 001 000;;Country of preferential origin;an..4;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;C;A;A;B;;;A;;;;;;;;
16 10 000 000;5/17;Region of dispatch;;;;;;B;B;;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16 10 001 000;;Region of dispatch;an..9;N;;;;B;B;;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16 11 000 000;5/19;Countries of routing of means of transport;;;;;;;;;;;;;;;;;;A;A;A;A;;;;A;A;;;;;;A;A;A;A;A;;;A;A;A;;;A;A;A;;;;;;;;;;;;;;99x;;;;;;
16 11 020 000;;Country;a2;N;;;;;;;;;;;;;;;;A;A;A;A;;;;A;A;;;;;;A;A;A;A;A;;;A;A;A;;;A;A;A;;;;;;;;;;;;;;1x;;;;;;
16 12 000 000;5/20;Country of routing of consignment;;N;A;A;;;;;;;;A;A;;;;;;A;;;A;A;;A;;A;;;;A;A;;;A;A;;A;;;;;;;A;A;;;;;;;;;;;;;;;99x;;;;;
16 12 020 000;;Country;a2;N;A;A;;;;;;;;A;A;;;;;;A;;;A;A;;A;;A;;;;A;A;;;A;A;;A;;;;;;;A;A;;;;;;;;;;;;;;;1x;;;;;
16 13 000 000;5/21;Place of loading;;N;;;;;;;;;;A;A;A;A;;;A;A;A;A;;;;A;A;;;;;;A;A;A;A;A;;;A;A;A;;;A;A;A;;;B;;;;;;;;;;;;1x;;;;;
16 13 036 000;;UN/LOCODE;an..17;N;;;;;;;;;;A;A;A;A;;;A;A;A;A;;;;A;A;;;;;;A;A;A;A;A;;;A;A;A;;;A;A;A;;;A;;;;;;;;;;;;1x;;;;;
16 13 020 000;;Country;a2;N;;;;;;;;;;A;A;A;A;;;A;A;A;A;;;;A;A;;;;;;A;A;A;A;A;;;A;A;A;;;A;A;A;;;A;;;;;;;;;;;;1x;;;;;
16 13 037 000;;Location;an..35;N;;;;;;;;;;A;A;A;A;;;A;A;A;A;;;;A;A;;;;;;A;A;A;A;A;;;A;A;A;;;A;A;A;;;A;;;;;;;;;;;;1x;;;;;
16 14 000 000;5/22;Place of unloading;;N;;;;;;;;;;;;;;;;A;A;A;A;;;;A;A;;;;;;A;A;A;A;A;;;A;A;A;;;A;A;A;;;A;A;;;;;;;;;;;1x;;;;;
16 14 036 000;;UN/LOCODE;an..17;N;;;;;;;;;;;;;;;;A;A;A;A;;;;A;A;;;;;;A;A;A;A;A;;;A;A;A;;;A;A;A;;;A;A;;;;;;;;;;;1x;;;;;
16 14 020 000;;Country;a2;N;;;;;;;;;;;;;;;;A;A;A;A;;;;A;A;;;;;;A;A;A;A;A;;;A;A;A;;;A;A;A;;;A;A;;;;;;;;;;;1x;;;;;
16 14 037 000;;Location;an..35;N;;;;;;;;;;;;;;;;A;A;A;A;;;;A;A;;;;;;A;A;A;A;A;;;A;A;A;;;A;A;A;;;A;A;;;;;;;;;;;1x;;;;;
16 15 000 000;5/23;Location of goods;;N;A;A;A;A;A;A;B;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;B;;A;A;A;;1x;;;;;
16 15 045 000;;Type of location;a1;Y;A;A;A;A;A;A;B;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;;A;A;A;;1x;;;;;
16 15 046 000;;Qualifier of identification;a1;Y;A;A;A;A;A;A;B;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;;A;A;A;;1x;;;;;
16 15 036 000;;UN/LOCODE;an..17;N;A;A;A;A;A;A;B;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;;A;A;A;;1x;;;;;
16 15 052 000;;Authorisation number;an..35;N;A;A;A;A;A;A;B;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;;A;A;A;;1x;;;;;
16 15 053 000;;Additional identifier;an..4;N;A;A;A;A;A;A;B;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;;A;A;A;;1x;;;;;
16 15 047 000;;Customs office;;N;A;A;A;A;A;A;B;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;;A;A;A;;1x;;;;;
16 15 047 001;;Reference number;an8;N;A;A;A;A;A;A;B;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;;A;A;A;;;;;;;
16 15 048 000;;GNSS;;N;A;A;A;A;A;A;B;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;;A;A;A;;1x;;;;;
16 15 048 049;;Latitude;an..17;N;A;A;A;A;A;A;B;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;;A;A;A;;;;;;;
16 15 048 050;;Longitude;an..17;N;A;A;A;A;A;A;B;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;;A;A;A;;;;;;;
16 15 051 000;;Economic operator;;N;A;A;A;A;A;A;B;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;;A;A;A;;1x;;;;;
16 15 051 017;;Identification number;an..17;N;A;A;A;A;A;A;B;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;;A;A;A;;;;;;;
16 15 018 000;;Address;;N;A;A;A;A;A;A;B;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;;A;A;A;;1x;;;;;
16 15 018 019;;Street and number;an..70;N;A;A;A;A;A;A;B;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;;A;A;A;;;;;;;
16 15 018 021;;Postcode;an..17;N;A;A;A;A;A;A;B;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;;A;A;A;;;;;;;
16 15 018 022;;City;an..35;N;A;A;A;A;A;A;B;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;;A;A;A;;;;;;;
16 15 018 020;;Country;a2;N;A;A;A;A;A;A;B;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;;A;A;A;;;;;;;
16 15 081 000;;Postcode address;;;A;A;A;A;A;A;B;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;;A;A;A;;1x;;;;;
16 15 081 021;;Postcode;an..17;N;A;A;A;A;A;A;B;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;;A;A;A;;;;;;;
16 15 081 025;;House Number;an..35;N;A;A;A;A;A;A;B;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;;A;A;A;;;;;;;
16 15 081 020;;Country;a2;N;A;A;A;A;A;A;A;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;A;;A;A;A;;;;;;;
16 15 074 000;;Contact person;;N;C;C;C;C;C;C;C;C;C;C;C;C;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9x;;;;;
16 15 074 016;;Name;an..70;N;A;A;A;A;A;A;A;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16 15 074 075;;Phone number;an..35;N;A;A;A;A;A;A;A;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16 15 074 076;;E-mail address;an..256;N;A;A;A;A;A;A;A;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16 16 000 000;NEW;Place of acceptance;;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;;A;A;A;;;;A;A;A;A;;A;;A;;;;;;;A;A;;;;;;;;;;;;;;;1x;;;;;
16 16 036 000;;UN/LOCODE;an..17;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;;A;A;A;;;;A;A;A;A;;A;;A;;;;;;;A;A;;;;;;;;;;;;;;;1x;;;;;
16 16 020 000;;Country;a2;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;;A;A;A;;;;A;A;A;A;;A;;A;;;;;;;A;A;;;;;;;;;;;;;;;1x;;;;;
16 16 037 000;;Location;an..35;N;;;;;;;;;;;;;;;;A;A;A;A;A;A;;A;A;A;;;;A;A;A;A;;A;;A;;;;;;;A;A;;;;;;;;;;;;;;;1x;;;;;
16 17 000 000;NEW;Binding itinerary;;;;;;;;;;;;A;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1x;;;;;;
